,Doc Text,Sentiment
888,food stamp wassup another reason vote romney romney,Positive
5643,obama clearly debate,Positive
6623,think voter think best three score right romney,Positive
6221,want wait though mitt romney cross road stupid son bitch,Negative
4481,romney adviser gillespie admit despite effort hide week romney oppose woman right choose,Negative
773,vote obama obama base god,Positive
4911,conceivable governor romney could bring gas price policy,Positive
5461,romney ignorant mofo teamobama,Positive
6758,romney voice piss suchajerk,Negative
2977,glad know romney chicken obama roast beef really make informed voting choice,Neutral
441,obama answer question ask democrat tcot,Negative
1499,sound fun romney romney arrest use large block ice slide slop golf course,Neutral
6996,folk keep ask specificity romney econ plan think forget last election hope change,Positive
2627,massage poll rest week change party id show obama gain,Neutral
4113,obama cut billion health care troop via,Negative
2443,yeah people make seem like obama answer everything right thing,Neutral
6367,krugman romney ryan position health care many million american must deny health insurance,Negative
2357,obama end whaat make laugh,Neutral
1700,remember well let hope obama brings game though,Positive
3357,hell obama can not even take care one border patrol agent handle diplomatic security bho admin chinese cluster,Negative
7115,like romney,Positive
3039,romney stupid white idiot reason world end year elect,Negative
6161,lie behind libya connect dots obama inane middle east foreign policy libyan massacre,Negative
902,obama obama personal reason vote hope win n need get focused,Positive
4022,thanks woman romney lead point swing state aunty,Positive
3101,obama utterly lied week benghazi tonight president lie directly every single american face live,Negative
1085,libya fallout give rise obama clinton feud via,Negative
6142,thank lexie god bless go romney ryan positive,Positive
3745,white vote mitt romney black guy half white people forget,Neutral
2943,two facebook friend like romney high school perfect example happy leave hell,Neutral
2765,koch brother go romney ryan,Neutral
5775,obama win romney whats step plan negro please step campaign,Negative
1111,votee obama,Positive
5678,think obama come across genuine romney brutal damn thatwasdeep,Negative
174,dear president obama stop house way back hofstra get suggestion,Neutral
3230,romney romney relentless bald face liar sociopath thing without conscious devil,Negative
4693,month day hour minute second obama leave office,Negative
3061,folk plan vote romney good wake debate gonnagetblindsided liar cheater greedy,Negative
2267,still think vote romney,Positive
2754,bet romney win debate bain balance sheet invest even basic arithmetic bring tcot p,Negative
1601,good ceo steer clear politics obama,Neutral
1541,depends romney achieve waiver executive order bipartisan dislike element,Positive
6986,mitt romney president,Positive
5988,romney romney dyke debate sketchydeal,Negative
6847,ap news analysis blister form obama rebound,Neutral
4219,threat riot obama loses flood internet,Neutral
3740,mikebarr romney ryan say work overturn roe v wade access hormonal bc iud invitro fertilization,Negative
6553,people go crazy morgan freeman new obama ad via,Positive
7064,obama white house approve few regulation predecessor george w bush point,Neutral
4744,zandi romney tax math add latinosfor obama latism votolatino via,Positive
6713,can not help wonder hillary thinking obama take responsibility libya setup,Neutral
2067,nbcpolitics obama one,Positive
3133,fully support romney pennsylvania n nra tlot tcot lnyhbt democrat romney romney god army,Positive
1549,ayo stop play jive as turkey romney romney get right tonight man,Positive
4641,president obama pleaseandthankyou positive,Positive
1312,possible hillary obama take responsibility maybe even appropriate,Neutral
5760,romney wear best make gay porn magazine throw obama next time,Neutral
4142,abbas letter obama stress statehood bid palestinian president mahmoud abbas tell us president obama,Neutral
2989,romney killer sister souljah move,Neutral
877,romney raise million sept believe donate obama campaign today urge everyone else donate whatever,Positive
6726,say romney,Positive
4432,joke donate romney ryan campaign every end hrs go romneyryan,Neutral
4746,immaculate deception romney ryan right get lie via,Negative
4568,send ten thousand job china still romney ryan attack obama china trade practice smh sensata,Negative
6390,murdoch nightmare israel obama win via,Negative
335,real obama president never blame anything msm,Negative
1097,obama recovery bad recovery recovery,Negative
1116,maybe mr romney happy finally get rid poor sick people,Negative
3356,obama low tax middle class job money low tax lnyhbt,Positive
2955,town hall hurdle unpredictability president obama obama republican challenger romney louisville,Neutral
2433,hmm romney cancel view bet apart,Neutral
6287,romney invests china,Neutral
3901,suicide watch romney hit,Negative
2824,urgent obama want ban viral video french conservative tcot teaparty lnyhbt romney ryan p,Neutral
6043,murdoch nightmare israel obama win via,Negative
3277,obama debate,Positive
486,apparently obama healin power christ debate,Negative
901,use audience debate massachusetts really fearful romney take white house leave mess state,Negative
3312,jealous romney binder woman settle folder negative,Negative
5582,obama bring grit tonight proud,Positive
3480,obama teenager watch presidential debate first president call making change,Positive
446,fuck romney,Negative
2195,believe romney debate,Positive
670,thousand gather support romney ryan ohio via tcot romneyryan,Positive
1622,day leave election implication generation come obama still wh bunker,Neutral
6910,sometimes woman need flexible mitt romney,Negative
2877,watch video ceo suggest employee job may stake romney win via,Neutral
1889,obama self reliance build,Negative
2221,favorite part debate fact checker bring hammer romney,Neutral
5420,obama say agree lower corporate tax rate really do last yr hofstradebate,Negative
4694,romney see government nuisance run president,Negative
4011,obama get reelect drinking liter mountain dew pierce ear nohope,Neutral
2764,barackobama pres good decent men bullshit romney deceiver intentional serial liar p percent,Neutral
1344,economist believe romney economic plan take us recession best k job worst k,Negative
1591,absolutely get momentum roll break truth romney put mb back terrorist list belong,Positive
6202,mitt romney car wash,Neutral
2294,think debate romney obama,Neutral
526,wan na hear joke mitt romney,Negative
6446,mitt romney seem like douche,Negative
1893,gee obama love free enterprise system would think,Neutral
5858,south side chicago president come tonight team obama,Positive
1381,propaganda dump romney like garbage truck empty content town hall meeting,Negative
2745,romney unravel claim six study validate tax plan via,Neutral
