,Doc Text,Sentiment
4387,president debate obama must show strength mention name terrorist kill far expect list please,Neutral
4388,nov election must read destructive president book obama hate,Negative
4389,freshpost shot fire obama campaign office gistreel,Neutral
4390,senator allege cover obama aide libya philadelphia inquirer,Negative
4391,u know nate feeding obama info right guy race tie tmrow big,Neutral
4392,obama campaign confronts coal miner lie via,Negative
4395,next step wonderful word child obama obama president u forever,Positive
4396,obama respond libya underwear bomber take responsibility,Neutral
4397,president obama free president negative come lady take,Neutral
4398,hashtagyourdreamschool vote obama,Positive
4399,next step wonderful word child obama obama president u forever,Positive
4401,omg hey bet obama obama dick look jus like scary spice,Neutral
4403,seal team vi family obama rule get warrior kill,Negative
4406,doom trend chart obama push back small national lead via,Positive
4407,sunday comic biden smile widely obama chicago height il patch,Neutral
4408,gop senate candidate son opportunity send obama back kenya shit get real racist,Negative
4409,obama obama october surprise tcot ttff tlot,Neutral
4410,obama campaign confronts coal miner lie redstate,Negative
4411,one like obama agree blue state vote moral personal anything else,Negative
4412,sick obama regime always blame everything everyone else failure recurringthemeof obama,Negative
4413,benghazi gate far bad watergate people die coverup even bad hillary hiding obama blame intel point finger,Negative
4414,go see michelle obama today owu,Neutral
4415,peopleialwaysseeonmytimeline think obama skill,Neutral
4416,obama war key issue could lead lose pa,Negative
4417,seal team vi family obama rule get warrior kill via,Negative
4418,hey tell everyone obama kill osama us economy employment freedom constitution,Positive
4419,obama step game tomorrow debate,Neutral
4420,obama packing bag remove swing set nov like dinner tomorrow obama go oven come burnt mmmmmm,Negative
4421,unreal obama admin use unarmed guard benghazi consulate despite previous terror attack benghazigate rr,Negative
4425,destructive president new book barak obama study barak obama marijuana use,Negative
4426,obama easy sell,Neutral
4428,obama own share sensata personally benefit outsource job china obama fox nation tcot,Negative
4429,obama best choice president winston salem journal nc,Positive
4430,musicmonday like obama job performance,Neutral
4431,jackson diehl obama bungle syrian revolution washington post,Negative
4432,yet still get black vote priority obama help cause black people u,Negative
4433,insurancepoll think obama job performance,Neutral
4436,well say rudy giuliani accuse soledad brien work obama tcot,Neutral
4437,obama k obama stick guy move us forward americans president obama,Positive
4439,really love new dog lex average name anderson pooper bark obama,Neutral
4440,michelle obama like political version beyonce,Neutral
4442,obama still think chicago lie thuggery rule many people blind,Negative
4443,obama lie can not remember em without teleprompter wil screw er ah um let clear negative tcot,Negative
4444,currently read gingrich insists obama libya cover bad watergate,Negative
4445,food tent display obama sign erect outside ohio poll,Neutral
4448,parent prefer president obama babysitter daddy v,Neutral
4449,since obama progress afghanistan rather criterion ansf competence lower,Negative
4450,obama lead recent us survey,Positive
4452,candy crowley sort jabba hut esque put obama romney chain anderson cooper could little laughing thing,Neutral
4453,obama donor discuss solar loan white house,Neutral
4454,gingrich insist obama libya cover bad watergate via,Negative
4458,way obama slam romney tomorrow debate via,Neutral
4459,saw new obama ad feature morgan freeman great actor terrible message blame blame blame,Negative
4460,obama talk math talk math trillion deficit math million unemployed math economy,Neutral
4461,best way show u hate urself ur country vote obama obama nation obama romney hasalreadywongiveitup obama supporter,Negative
4462,kenosha county wi son us republican senate candidate say send obama back kenya,Negative
4463,yeah space jump mt register voter think obama likely go bungee jump,Neutral
4464,well let right know lmao care hoe worry michelle obama,Neutral
4465,obama get ta step tomorrow want elect,Negative
4466,obama jump nicki minaj mariah carey kerfluffle gather celebs news channel,Neutral
4467,obama gon na lose erection cause nigga focus gay marriage instead economy,Neutral
4468,probably vote obama feel colleague rely financial assistance education,Positive
4469,rupert murdoch predicts nightmare israel obama win white house still lie benghazi via,Negative
4470,koch brother threaten fire employee obama win,Neutral
4472,obama work american need start work,Negative
4473,pro obama sign place near food tent close proximity oh poll,Neutral
4475,democrat obama still economy stupid regain momentum tuesday debate president econ,Negative
4476,obama fan riot leave u romney win,Positive
4479,moral leadership obama show tomorrow debate performance real,Neutral
4481,coal miner ask obama stop absolute lie steubenville wintersville toronto mingo weirton jefferson county news sport job,Negative
4483,bad as pioneer astronaut obama,Positive
4484,obama america trailer via,Neutral
4485,obama travel plan show map wide open financial time travel,Neutral
4486,obama hat colonialist usa obama despise catholic peace mission time flush turd america,Negative
4489,bless president obama obama wife n family,Positive
4490,obama authorize covert support syrian rebel cnn,Neutral
4491,obama run empty tcot,Negative
4492,perfect tell cram year obama spend day cram debate,Neutral
4493,woman decide election three week leave step support obama,Positive
4494,jay z release new video obama video via,Neutral
4495,quiet waiver pakistan obama administration christian science monitor,Neutral
4496,break news obama green scandal antarctic ice high level record global warming stop year ago,Neutral
4497,thingsobamavotersbelieve obama care save us,Negative
4498,shook michelle obama hand,Neutral
4500,think obama obama cool guy ever love hollister bring back memory manchester arndale,Positive
4501,back attack obama borderline criminal chicago past catch election,Negative
4502,american idol priority obama weigh mariah carey nicki minaj feud tcot,Neutral
4503,nyt totally tank obama regime like read pravda tcot,Positive
4505,white house obama campaign answer president meet nsc benghazi,Neutral
4507,style want ask president obama obama election day near obama agree answer q,Neutral
4508,obama work american need start work,Negative
4509,obama biden overinvested middle class tax argument rightmind tcot,Negative
4510,gas pump gallon obama finish keystone pipeline dems worry sensata yeah make lot sense,Negative
4511,there energy obama cant draw crowd brain dead zombie like,Negative
4512,president obama address british parliament via,Neutral
4513,tommy thompson son apologize obama comment yahoo news via,Neutral
4514,day leave get people involve new post must defeat pres obama next month,Negative
4515,yayyyyyy obama bumper sticker finally come mail,Neutral
4516,word obama co go strike libya strange misguide b c motif ploy buy vote nov might lose em vote,Negative
4517,obama vote obama day yes,Positive
4518,president obama mariah carey nicki minaj stop fight big issue world,Neutral
