,Doc Text,Sentiment
3761,ross perot endorse romney,Positive
3762,townhallquestions coke pepsi one mr romney,Negative
3763,gillespie call wallace romney impossible tax math lack via,Negative
3764,olympic figure skater campaign romney n h,Positive
3765,odd ann romney seem know detail either romney ryan can not tell people,Negative
3766,mr messina truly believe president start one question romney debating,Negative
3767,photoset binary wing sexgenderbody saveusalltellmelifeisbeautiful dara briain mitt romney,Neutral
3768,college republican near unc chapel hill go hold romney sign outside duty,Positive
3769,believe mitt romney tell truth tax plan explain,Negative
3770,outfrontcnn domestic security safety abroad us hang debate election romney must win,Positive
3771,romney explains tax plan,Neutral
3772,romney ryan victory could result brutal consequence woman health nyt opinion,Negative
3773,get ta smh man soo mitt romney gona chesapeake campus tcc tomorrow smh,Neutral
3774,truth ammo romney electric car battery maker system file bankruptcy bloomberg via,Positive
3775,american business love mitt mitt economist prezdamariaendeleakubisha ubepari,Positive
3776,mitt romney bain help philip morris get u high schoolers hook cigarette via,Negative
3777,woman put romney ahead swing state,Positive
3778,yo want smack bitch wear romney shirt wait room,Negative
3779,romney killer sister souljah move,Neutral
3780,de moines register ross perot endorses romney president tcot,Positive
3781,romney invoke japan overtake china u lender,Neutral
3782,like ryan even less mitt unpossible,Neutral
3783,video worker control bain romney speak,Negative
3784,scene wh morning really debate gov romney fuck thought bad dream,Neutral
3785,think go mitt romney win election year really scary,Negative
3786,goproud head homocon auntie tom jimmy lasalvia stump romney gay need money equality,Negative
3787,wow mitt romney call stacey dash m houston lol say love bodyguard yesimjudging,Neutral
3788,negative best use avoid mouse interaction yet romney tax plan via,Negative
3789,section get hoe lazy dont wan na work wonder gon na romney become president gon na fee kid,Neutral
3790,read non partisan analysis romney tax plan obvious entire campaign build upon big lie,Negative
3791,naw voting mitt,Positive
3792,wan na say even romney win still attend college lol,Neutral
3793,maybe mitt watch sesame street threaten less,Negative
3794,mitt romney oppose troop withdrawal iraq mitt romney fact,Neutral
3795,band make dance stamp make twerk romney become president hoe work,Neutral
3796,want rich frat boy run country romney ryan prefer someone believe equality justice progress,Negative
3797,romney ed adviser give thumbs nclb waiver thumb federal voucher plan debate,Neutral
3798,romney ryan finally give succinct explanation tax plan,Positive
3799,threat sack much scary usa public healthcare romney snap presidency serfdom pw,Negative
3800,month carp send membership form linkedin want follow mitt romney say old man republican,Neutral
3801,predict pain mr romney tonight can not lie way set,Negative
3802,electoral map flip romney rural voter flock gop candidate b,Positive
3803,crazy uncle live attic endorsed mitt romney,Neutral
3804,tee early morning think illustration enjoy day write etc romney,Neutral
3805,join prayer mitt tonight may god find us faithful,Positive
3806,mass repubs think romney romney veto shatter bipartisan myth,Negative
3807,gop ad send romney white house,Positive
3808,detail mitt romney trillion tax plan visit,Neutral
3809,thought woman hat romney,Neutral
3810,weekly standard ross perot endorse romney,Positive
3811,ko sputter w rage romney hit lead pp daily kos national poll tcot debate,Neutral
3812,uploaded video mitt romney second debate,Neutral
3813,crazy uncle live attic endorsed mitt romney lt lt ross perot uncle,Neutral
3814,crowleycnn q rarely ask whats mitt view uninsured let state decide wht governor,Negative
3815,mitt know care stacey dash bodyguard bruhahhaha see get dionne,Neutral
3816,week park fl tell senior romney voucher care mean reverse mortgage home,Negative
3817,daily kos mitt romney nightmare bill clinton explain mitt romney math via,Negative
3818,smshow soo happy romney tax plan clear hilarious,Negative
3819,key state move toward romney new rove electoral map via,Positive
3820,rosie perez rip mitt romney video,Negative
3821,chuck todd see structural change race toward romney hot air via,Neutral
3822,raise right campaignbutton romney government,Positive
3823,make ann romney,Neutral
3824,perot romney well fast two week ago ross perot refuse endorse either romney,Positive
3825,via poll romney large lead rural swing county,Positive
3826,jaredwatkins romney explains tax plan somebody dnc learn javascript,Negative
3827,band make huh dance foodstamps make twerk romney take em bitch get ta workk,Neutral
3828,romney plan mil ad towards woman work woman fall,Neutral
3829,aww nigga voting romney,Neutral
3830,day election day people let make sure vote romney,Positive
3831,may advance slowly bo mitt make us slide catastrophe bad great depression devastation rule rich,Negative
3832,news roundup romney ahead key swing state salt lake tribune blog,Positive
3833,adam levin romney closer consumer nightmare politician often lazy relationship,Neutral
3834,take long enough finally detail mitt romney tax plan,Neutral
3835,scott lilly would romney really kill big bird,Neutral
3836,dream car mitt romney,Positive
3837,people agree mitt drove home pus medium,Positive
3838,ryan falsely deny romney plan raise defense spending trillion via,Neutral
3839,stopspinning romney lose swing state,Negative
3840,mitt romney step dad care choice percent,Negative
3841,funny come trillion tax plan let mitt romney give runaround detail matter,Negative
3842,detail mitt romney trillion dollar tax plan visit,Neutral
3843,ask rep college something get vague answer ever receive life like listen romney,Negative
3844,percent crazy uncle live attic endorsed mitt romney,Neutral
3845,virginia alot bho sign hell lot romney,Positive
3846,romney take lead florida plank blog florida,Positive
3847,unacceptable koch brother urge employee vote romney else,Negative
3848,scary disturb story reveal real mitt romney,Negative
3849,romney tax plan detail edshow,Neutral
3850,good news way tired debate tonight guy listen rant horrible romney,Negative
3851,gun tot bitter bible clingers racist pig poll romney rolling among swing state bitter clingers,Negative
